key,value
"cargo_fsp","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 66 0 0 0 0 0 0 132 858 5874 0 0 0 0 0 0 0 732.6 679.8 666.6 495 231 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"cargo_haul_25","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.45 0 0 0 0 0 0 4.226025 28.71435 188.29555 0 0 0 0 0 0 0 38.821575 44.8427 53.853725 61.87295 73.881125 81.2464 94.18185 108.04095 123.65745 141.5345 121.5825 139.664 161.4865 185.803 213.8605 246.2825 284.316 326.714 376.594 433.956 499.4235 574.2435 661.5335 760.67 874.7705 718.272 794.339 879.135 971.413 1073.667 1187.144 1311.844 1449.014 1599.901 1766.999 1950.308 2152.9455 2374.288 2619.3235 2888.052 3182.9675 3507.811 3863.8295 4254.764 4683.732 1467.719 1496.4 1523.2105 1550.021 1576.208 1601.148 1624.841 1647.287 1667.8625 1687.8145 1704.649 1720.86 1733.33 1743.9295 1752.035 3486.612 3650.5925 3821.4315 4000.376 4188.0495 3298.315 3414.9095 3534.6215 3659.3215 3789.0095 3921.815 4060.8555 4203.637 4352.03 4505.411 4663.78 4829.0075 4999.223 5175.05 5357.7355 5547.2795 5742.435 5944.449 6154.5685 6371.5465 8769.5275 9179.7905 9610.629 10060.796 10532.7855 11025.974 11543.479 12084.0535 12651.4385 13243.7635 13864.7695 14515.08 15195.3185 15907.979 16653.685 17433.6835 18251.7155 19107.1575 20003.127 20940.2475 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"cargo_haulers","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.45 0 0 0 0 0 0 4.226025 28.71435 188.29555 0 0 0 0 0 0 0 38.821575 44.8427 53.853725 61.87295 73.881125 81.2464 94.18185 108.04095 123.65745 141.5345 121.5825 139.664 161.4865 185.803 213.8605 246.2825 284.316 326.714 376.594 433.956 499.4235 574.2435 661.5335 760.67 874.7705 718.272 794.339 879.135 971.413 1073.667 1187.144 1311.844 1449.014 1599.901 1766.999 1950.308 2152.9455 2374.288 2619.3235 2888.052 3182.9675 3507.811 3863.8295 4254.764 4683.732 1467.719 1496.4 1523.2105 1550.021 1576.208 1601.148 1624.841 1647.287 1667.8625 1687.8145 1665.006 1640.82 1612.4 1581.7035 1548.31 3000.108 3056.31 3110.4675 3163.088 3214.0845 2531.265 2620.7445 2712.6165 2808.3165 2907.8445 3009.765 3116.4705 3226.047 3339.93 3457.641 3579.18 3705.9825 3836.613 3971.55 4111.7505 4257.2145 4406.985 4562.019 4723.2735 4889.7915 5062.53 5241.0105 5425.233 5617.1115 5815.2105 6020.0085 6232.4625 6452.094 6679.86 6915.282 7158.8385 7411.4865 7673.226 7943.5785 8223.501 8513.9505 8813.97 9124.5165 9446.547 9779.583 5880.2865 5999.9115 6123.3645 6248.7315 6376.491 6507.1215 6640.1445 6776.517 6915.282 7056.4395 7201.425 7348.803 7499.5305 7652.6505 7809.5985 7969.896 8132.586 8299.5825 8468.9715 8643.1455 11140.9155 11428.9725 11725.164 12028.0545 12339.558 12658.7175 12986.0115 13321.9185 13666.917 14020.5285 14382.753 14755.026 15136.869 15528.282 15930.222 16342.2105 16765.2045 17198.7255 17643.7305 18099.741 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"cargo_hubs","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.25 0 0 0 0 0 0 0 0 0.25 0 0 0 0 0 0 0 0.25 0 0.25 0 0.25 0.25 0.5 0.25 0.5 0.5 0.5 0.5 0.75 0.75 0.75 1 1.25 1.25 1.5 1.75 2 2.25 2.75 3 3.5 3 3 3.75 3.75 4.25 4.75 5.25 6 6.25 7.25 7.75 8.5 9.75 10.5 11.5 12.75 14 15.5 17 19 5.75 6 6 6.25 6.5 6.25 6.5 6.75 6.75 6.75 6.75 7 6.75 7 7 14 14.75 15.25 16 16.75 13.25 13.75 14.25 14.75 15 15.75 16.25 17 17.5 18 18.75 19.25 20 20.75 21.5 22.25 23 24 24.5 25.5 26.5 27.5 28.25 29.5 30.25 31.5 32.5 33.75 35 36 37.5 38.75 40 41.5 43 44.5 46 47.75 49.25 51 30.75 31.5 32 32.5 33.5 34 34.5 35.5 36 37 37.5 38.5 39.25 40 40.75 41.5 42.5 43.5 44.25 45.25 58 59.75 61.25 63 64.25 66.25 67.75 69.75 71.25 73.25 75.25 77 79.25 81 83.25 85.5 87.5 90 92 94.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"cargo_k","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 28 0 0 0 0 0 0 54.32 342.16 2267.72 0 0 0 0 0 0 0 450.24 519.68 631.96 730.8 847 990.08 1152.48 1326.64 1529.08 1758.4 1429.68 1532.72 1631.84 1716.96 1792 1835.68 1846.04 1814.4 1718.08 1540 1797.6 2094.4 2444.4 2847.6 3320.8 2847.6 3194.8 3584 4020.8 4510.8 5065.2 5681.2 6372.8 7151.2 8024.8 9002 10102.4 11334.4 12717.6 14268.8 16010.4 17964.8 20157.2 22612.8 25376.4 10939.6 11449.2 11989.6 12549.6 13140.4 13753.6 14400.4 15072.4 15783.6 16520 17295.6 18107.6 18953.2 19846.4 20773.2 21747.6 22766.8 23836.4 24950.8 26124 20571.6 21296.8 22047.2 22825.6 23629.2 24463.6 25326 26219.2 27143.2 28100.8 29092 30119.6 31180.8 32278.4 33418 34596.8 35817.6 37077.6 38388 39740.4 41143.2 42593.6 44094.4 45651.2 47258.4 48927.2 50652 52438.4 54289.2 56201.6 58184 60236.4 62361.6 64556.8 66838.8 69190.8 71635.2 74158 76773.2 79483.6 47787.6 48764.8 49764.4 50783.6 51822.4 52886.4 53967.2 55073.2 56201.6 57352.4 58528.4 59724 60950.4 62196.4 63470.4 64769.6 66099.6 67449.2 68832.4 70243.6 90543.6 92890 95289.6 97756.4 100287.6 102880.4 105540.4 108273.2 111070.4 113948.8 116894.4 119915.6 123020.8 126204.4 129469.2 132815.2 136253.6 139778.8 143396.4 147103.6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"cargo_mkiii_leo","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 102.84 109.696 116.552 123.408 130.264 137.12 143.976 150.832 157.688 164.544 171.4 178.256 185.112 191.968 198.824 205.68 212.536 219.392 226.248 233.104 137.12 137.12 137.12 137.12 137.12 137.12 137.12 137.12 137.12 137.12 137.12 137.12 137.12 137.12 137.12 137.12 137.12 137.12 137.12 137.12 137.12 137.12 137.12 137.12 137.12 137.12 137.12 137.12 137.12 137.12 137.12 137.12 137.12 137.12 137.12 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24]"
"cargo_molei","[6.966 0 0 0.387 0 0 0.387 45.279 0 0.387 1.935 2.322 1.548 2.322 1.935 2.322 2.709 3.096 2.709 3.096 3.096 2.709 3.483 2.709 3.096 3.096 3.87 4.257 4.644 3.87 4.644 3.87 4.257 4.644 3.87 4.644 0 0 0 0 0 0 0 0 0 0 0.774 1.161 0.774 0.774 1.161 0.774 0.774 1.161 0.774 0.774 1.161 0.774 0.774 1.161 0.774 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"cargo_msr","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 50 0 0 0 0 0 50 0 50 50 0 48 47 46 45 44 43 84 82 80 117 114 111 144 175 136 132 192 155 210 203 224 243 260 300 312 322 352 399 400 437 450 493 528 540 225 255 255 270 285 285 315 315 345 360 360 390 405 435 435 465 495 510 540 555 435 465 465 495 510 510 555 555 585 600 630 645 660 690 720 735 780 795 810 855 885 915 945 975 1020 1035 1095 1125 1155 1215 1245 1290 1335 1380 1425 1485 1545 1590 1635 1710 1020 1050 1065 1080 1110 1140 1155 1185 1200 1230 1260 1275 1305 1335 1365 1380 1410 1455 1470 1515 1935 1995 2040 2085 2160 2205 2250 2325 2385 2430 2505 2580 2640 2700 2775 2850 2910 3000 3075 3150 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"cargo_msr_25","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 200 0 48 47 46 45 44 43 84 82 80 117 114 111 144 175 136 132 192 155 210 203 224 243 260 300 312 322 352 399 400 437 450 493 528 540 225 255 255 270 285 285 315 315 345 360 360 390 405 435 435 465 495 510 540 555 435 465 465 495 510 510 555 555 585 600 630 645 660 690 720 735 780 795 810 855 1170 1230 1290 1335 1410 1470 1545 1620 1695 1770 1845 1950 2025 2130 2220 2325 2445 2550 2685 2790 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"cargo_probes","[0 0 0 0.8 0 0 0.8 0 0 0.8 3.2 4 3.2 4 3.2 4 4.8 5.6 4.8 5.6 5.6 4.8 5.6 4.8 5.6 5.6 7.2 7.2 8 7.2 8 7.2 7.2 8 7.2 8 3.2 3.2 3.2 3.2 3.2 3.2 3.2 3.2 3.2 3.2 1.6 1.6 1.6 1.6 1.6 1.6 1.6 1.6 1.6 1.6 1.6 1.6 1.6 1.6 1.6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"cargo_reagent","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0343 0.03283 0.03136 0.02989 0.02842 0.02695 0.02548 0.07203 0.36064 2.21235 2.058 1.90365 1.7493 1.59495 1.4406 1.28625 1.1319 1.20099 1.23872 1.24215 1.176 1.01185 0.71148 0.43806 0.539 0.66346 0.81732 0.95256 1.11034 1.29458 1.5092 1.76008 2.05212 2.39218 2.78908 3.25164 3.79064 4.4198 5.15284 6.00838 7.00504 8.16732 9.16398 10.28216 11.53656 12.94384 14.52262 16.29544 18.28386 20.51434 23.01726 25.82594 28.97664 32.51248 36.47952 40.93068 45.92476 51.5284 57.81608 64.8711 72.78558 81.66732 85.49618 89.5034 93.69976 98.09212 102.69126 107.50502 112.54516 117.8205 123.34476 129.12676 135.18022 141.51788 148.1515 155.09774 162.36836 169.98002 177.9484 186.29114 195.02392 204.16732 211.36738 218.82126 226.53778 234.52674 242.79696 251.35922 260.22332 269.40004 278.90016 288.73544 298.91764 309.4595 320.37278 331.67022 343.36652 355.4754 368.01156 380.98872 394.42452 408.33366 422.73378 437.64154 453.07458 469.0525 485.59294 502.71746 520.44566 538.7991 557.80032 577.47088 597.83528 618.91802 640.74458 663.33946 686.73304 710.94982 736.02214 761.97744 788.84806 816.66732 833.39298 850.46066 867.8782 885.65246 903.7903 922.30054 941.18906 960.46468 980.13524 1000.20858 1020.69352 1041.59692 1062.92956 1084.6983 1106.91294 1129.5823 1152.71716 1176.32438 1200.41572 1225.00098 1256.69124 1289.20274 1322.5541 1356.76884 1391.8695 1427.87764 1464.81678 1502.7124 1541.58704 1581.46912 1622.38216 1664.35262 1707.4099 1751.58144 1796.89566 1843.38098 1891.06974 1939.99232 1990.18106 2041.66732 2041.66732 2041.66732 2041.66732 2041.66732 2041.66732 2041.66732 2041.66732 2041.66732 2041.66732 2041.66732 2041.66732 2041.66732 2041.66732 2041.66732 2041.66732 2041.66732 2041.66732 2041.66732 2041.66732 2041.66732]"
"cargo_sentinel","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.08 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.08 0 0 0 0.08 0 0.08 0 0.08 0 0.08 0.08 0.08 0.16 0.08 0.16 0.16 0.16 0.16 0.16 0.24 0.24 0.24 0.32 0.32 0.32 0.4 0.48 0.56 0.56 0.64 0.72 0.8 0.96 0.96 1.2 1.28 1.44 0.64 0.64 0.72 0.72 0.72 0.8 0.8 0.88 0.88 0.96 0.96 1.04 1.12 1.12 1.2 1.2 1.36 1.36 1.44 1.44 1.2 1.2 1.28 1.28 1.36 1.36 1.52 1.44 1.6 1.6 1.68 1.68 1.76 1.84 1.92 2 2.08 2.08 2.16 2.32 2.32 2.48 2.48 2.64 2.72 2.72 2.96 2.96 3.12 3.2 3.36 3.44 3.52 3.68 3.84 3.92 4.16 4.24 4.32 4.56 2.72 2.8 2.88 2.88 2.96 3.04 3.04 3.2 3.2 3.28 3.36 3.36 3.52 3.52 3.68 3.68 3.76 3.84 3.92 4.08 5.12 5.36 5.44 5.52 5.76 5.92 6 6.16 6.4 6.48 6.64 6.88 7.04 7.2 7.44 7.6 7.76 8 8.16 8.4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"cargo_sinter_build","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.2 0 0 0 0 0 0 2.2 2.2 2.2 0 0 0 0 0 0 0 2.2 2.2 2.2 2.2 2.2 2.2 2.2 2.2 2.2 2.2 2.2 2.2 2.2 4.4 4.4 4.4 4.4 6.6 6.6 6.6 8.8 8.8 11 13.2 13.2 13.2 13.2 15.4 17.6 19.8 22 24.2 26.4 28.6 33 37.4 41.8 46.2 50.6 57.2 63.8 72.6 79.2 90.2 101.2 44 46.2 48.4 50.6 52.8 55 57.2 59.4 63.8 66 68.2 72.6 74.8 79.2 83.6 85.8 90.2 94.6 99 103.4 81.4 85.8 88 90.2 94.6 96.8 101.2 103.4 107.8 112.2 114.4 118.8 123.2 127.6 132 136.4 140.8 147.4 151.8 156.2 162.8 169.4 173.8 180.4 187 193.6 200.2 206.8 213.4 222.2 228.8 237.6 246.4 255.2 264 272.8 281.6 292.6 303.6 312.4 189.2 193.6 195.8 200.2 204.6 209 213.4 217.8 222.2 226.6 231 235.4 239.8 246.4 250.8 255.2 261.8 266.2 270.6 277.2 356.4 365.2 376.2 385 396 404.8 415.8 426.8 437.8 448.8 459.8 473 484 497.2 510.4 523.6 536.8 550 565.4 578.6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"cargo_spa_msr","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"cargo_spa_ops","[18 18 18 18 18 18 18 23 23 30 30 30 30 30 30 20 20 20 20 20 20 20 20 20 20 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15]"
